44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
49.0 -1.2000000476837158 34.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
37.0 -0.6000000238418579 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
35.0 -0.4000000059604645 18.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
44.0 -1.0 11.0 
